source_type,name,latitude,longitude,region,description,company_na,start_year,depth_to
Placename,Pingo Pass,71.795,-24.2183333,nan,Name occasionally used for the pass at the head of Pingo Dal leading over to Schuchert Dal (e.g. Schwarzenbach 1996).,nan,,
Placename,Pinkfoot Lake,77.6683333,-20.7033333,nan,"Lake in Nordmarken, north of Klµgbugt, where pink-foot geese congregate. Named by the 1987 Irish expedition to northern East Greenland.",nan,,
Placename,Pinkfoot Pond,71.7733333,-23.4149999999999,nan,Name used in an ornithology report of the 1963 British East Greenland expedition (Hall & Waddingham 1966) for a lake on the north side of ╪rsted Dal. Nests of the pink-footed goose were found here.,nan,,
Placename,Pinnacle,71.92,-24.9666667,nan,"Mountain on the ridge between Storgletscher and Dalmore Glacier, central Stauning Alper. Named by the University of Dundee expedition which made the first ascent on 15 August 1968. (Pinnacle Peak, The Pinnacle.)",nan,,
Placename,Morµnedal,73.6866667,-25.1633333,nan,"Valley in NE AndrΘe Land, draining into Geologfjord. So named during the 1931-34 Treσrsekspeditionen by Th. Johansen, because it is a typical glacial valley with moraine ramparts.",nan,,
Placename,Morµnedalshytten,73.6883332999999,-25.1033332999999,nan,Norwegian hunting hut built in 1938 for Arktisk Nµringsdrift on the north side of Morµnedal. It is also known as Hastvµrkshytten. Now a ruin.,nan,,
Placename,Morµnelandskab,77.5,-21.5666666999999,nan,"Area of spectacular moraines on the east side of Kofoed-Hansen Brµ. Used in this form by the 1906-08 Danmark-Ekspeditionen, but probably intended as a descriptive rather than a formal name. A photograph appears in Koch (1912). (MorΣnenlandschaft.)",nan,,
Placename,Morµnepynt,70.4583333,-27.4349999999999,nan,Small peninsula on the south coast of Milne Land. So named by Carl Ryder's 1891-92 expedition because of the gravel deposits (moraine) and fossil-bearing clays found here. The name Hvalpynten is used in Helge Vedel's diaries of the 1891-92 Den ╪stgr°nlan,nan,,
Placename,Morµnevolden,77.3016666999999,-23.6633333,nan,"Moraine ridge north of S°sters°er, encountered by Vilhelm Laub in northern Dronning Louise Land during the 1909-12 Alabama-ekspeditionen. It was probably intended as a descriptive rather than a formal name.",nan,,
Placename,Morµne°,76.4316666999999,-21.7766667,nan,"Small island at the entrance to Brµfjorden, at the foot of a glacier descending from Rechnitzer Land. So named by the 1938-39 M°rkefjord expedition because it consists of gravel deposited by the glacier (= moraine).",nan,,
Placename,Mosaikskµrene,76.8016666999999,-20.7899999999999,nan,"Skerries near Spydodden, off eastern Daniel Bruun Land. So named by the 1938-39 M°rkefjord expedition because of the red and white mosaic-like patterns in the rocks.",nan,,
Placename,Moschusochsenalm,75.3166666999999,-17.8333333,nan,"Plain rising northwards from the base camp of the 1943-44 Operation Bassgeiger at Kap Sussi, where six muskox were seen in mid-February 1944, of which one was shot. The name is reported by Olsen (1965).",nan,,
Placename,Mosen,76.8116667,-19.055,nan,"Name used in the ornithology reports of the 1906-08 Danmark-Ekspeditionen for a part of Winge Kyst near Stormkap, south Germania Land, where there are numerous small lakes.",nan,,
Placename,Quellpingo,72.56,-23.5566667,nan,"Name used by Fritz Mⁿller during Lauge Koch's 1954-55 expeditions after a pingo beside Karupelv, Traill ╪. It is the smallest of a group of three pingos, 9 m high, and contains a spring (= quell) flowing at the rate of 1.4 litres a second (Mⁿller 1959).",nan,,
Placename,Quensel Bjerg,71.6099999999999,-22.7466666999999,nan,"Mountain on Wegener Halv°. Named during the 1931-34 Treσrsekspeditionen by Arne Noe-Nygaard as Mt. Quensel, after Percy Dudgeon Quensel [1881-1966]. A Swedish igneous petrologist he was professor at the University of Stockholm, and noted for his work on",nan,,
Placename,Quppaalakajik,70.5383333,-22.3799999999999,nan,"River and ravine in south Liverpool Land draining into Hurry Inlet. Recorded by the 1955 Geodµtisk Institut name registration, the name translates as æthe little ravine'. (Q·paulakajik.)",nan,,
Placename,Quppaalakajik,70.5116667,-22.6183333,nan,"Ravine in Neill Klinter on the west side of Hurry Inlet. The name was recorded by the 1955 Geodµtisk Institut name registration, and means æthe little ravine'. Dinosaurus Kl÷ft has also been used. (Q·paulakajik.)",nan,,
Placename,Quppaalakajik Kangitteq,70.5566666999999,-22.4066666999999,nan,"River and ravine north of Quppaalakajik [Rendeelv], draining into Hurry Inlet. One of the names recorded by the 1955 Geodµtisk Institut name registration, it translates as æthe outer little ravine'. (Q·paulakajik kangigteq.)",nan,,
Placename,Quppaalartivakajik,70.51,-21.555,nan,"Ravine in SE Liverpool Land near Kap Lister. Recorded by the 1955 Geodµtisk Institut name registration, the name translates as æthe big ravine'. The Scoresbysund newspaper recorded in 1984 the local spelling Qappaalardivakajik. (Q·paulartivakajik.)",nan,,
Placename,Raatiuup Nuaa,70.4833332999999,-21.9566667,nan,"Cape at the mouth of Elvdal in Scoresbysund. The name was recorded by the 1955 Geodµtisk Institut name registration, and translates as æradio cape', referring to the former radio station on top of the low hill behind the cape. (RΓti√p n√a.)",nan,,
Placename,Rabbit Ears Island,78.0,-18.8766667,nan,"Large island in the Danske ╪er group, named by Jane A. Gilotti for its shape. The name is used as a geological reference locality in reports of studies on ultrahigh pressure eclogites (Lang & Gilotti 2007).",nan,,
Placename,Rabsontinde,72.0116667,-25.1666667,nan,"Minor outlying peak of Kapelle, about 1640 m high, on the north side of Sefstr÷m Gletscher. Climbed by the 1998 Scottish Mountaineering Club expedition. (Robson.)",nan,,
Placename,Raceway,71.4166666999999,-22.55,nan,Locality in Jameson Land where Farish A. Jenkins during the 1988-89 Harvard University palaeontological expeditions discovered spectacular fossil dinosaur tracks. A network of 52 different tracks are preserved.,nan,,
Placename,Radiobµk,76.93,-20.3299999999999,nan,"Stream between M°rkefjord Station, which was also a radio station, and Termografengen. So named by the 1938-39 M°rkefjord expedition.",nan,,
Placename,Raffles ╪,70.6016666999999,-21.52,nan,"Island off the coast of south Liverpool Land. Named by William Scoresby Jr. in 1822 as Raffles Island out of respect to the Revd Thomas Raffles [1788-1863], a prominent independant minister, who held the living at Great George Street, Liverpool from 1812",nan,,
Placename,Laksehytta,73.7033332999999,-24.51,nan,"Norwegian summer station at the mouth of Brogetdal, Strindberg Land. It was built by Arktisk Nµringsdrift in June 1935 for fishing, and attempts at packing the æsalmon' (Arctic char) in tins were made here in 1938. It is also known as Strindberghuset.",nan,,
Placename,Laksehytta,73.3183333,-25.0466666999999,nan,"Hut at the head of DusΘn Fjord, Ymer ╪, built in August 1932 by the crew of the ISBJ╪RN to support fishing. It is also known as Noahytten, Bunnhuset and Holmboe-hytta.",nan,,
Placename,Laksehytten,74.465,-20.6516667,nan,Norwegian hut built for salmon fishing in the summer of 1949 west of Zackenberg hunting station for Herman Andresen's expeditions. It is also known as Fiskerhytten.,nan,,
Placename,Laksehytten,76.1666666999999,-20.6999999999999,nan,"Danish hunting hut on the NE shore of Lakses°, Ad. S. Jensen Land, said to have been built by Nanok in 1939. Although this name is officially approved, the hut was never built (P.S. Mikkelsen 1994). It may have been confused with the Danish hut Fiskerhyt",nan,,
Placename,Lakses°,72.1316666999999,-23.715,nan,Small lake on the east side of Mesters Vig. Named by prospecting teams associated with Lauge Koch's 1948-49 expedition.,nan,,
Placename,Lakses°,73.7283333,-24.6733332999999,nan,"Largest of the lakes in Brogetdal, Strindberg Land. Named during Lauge Koch's 1948-49 expeditions by Hans R. Katz, after the abundant Arctic char.",nan,,
Placename,Lakses°,76.17,-20.6983333,nan,"Lake in Ad. S. Jensen Land at the head of Syttendemajfjorden. The name was proposed by Nanok, and appears on a map in Jennov (1939).",nan,,
Placename,Lambert Land,79.25,-20.6666667,nan,"Land area almost surrounded by the glaciers of Nioghalvfjerdsfjorden and Zachariae Isstr°m. Adapted by the 1906-08 Danmark-Ekspeditionen from an old Dutch chart from 1718, which reported t'Land van Lambert to have been discovered at this latitude by a wh",nan,,
Placename,Lambeth,72.0966667,-24.9149999999999,nan,"Mountain 2450 m high between Gully Gletscher and the head of Bersµrkerbrµ, north Stauning Alper. First climbed by the 1963 Imperial College expedition, and named after the south London borough.",nan,,
Placename,Lamorna,72.135,-24.92,nan,"Pinnacle about 2700 m high on the NE ridge of Hj°rnespids, north Stauning Alper. Named and climbed by the Queen Mary College expedition on 13 August 1968.",nan,,
Placename,Mestersvig,72.2316667,-23.9183333,nan,"Airfield north of Mesters Vig, west of Noret, constructed in 1952 as part of the government agreement with Nordisk Mineselskab concerning the exploitation of lead at Blyklippen (P.S. Mikkelsen 2005). The gravel runway is 1800 m long. Additional buildings",nan,,
Placename,Metacarpal,72.025,-25.3649999999999,nan,"Mountain on the SW side of Sefstr÷m Gletscher, very close to Inverarnan. Named by the 1963 Cambridge University expedition.",nan,,
Placename,Metaforgletscher,76.265,-26.1583332999999,nan,"Small glacier in SW Dronning Louise Land, flowing SW to join Ebbe Gletscher (Fig. 21). The name was given by the British North Greenland Expedition 1952-54, and was derived from the Greenlandic custom of using picture language (metaphor) in giving names.",nan,,
Placename,Meydenbauerfjellet,72.9183333,-22.8599999999999,nan,"Mountain on central Geographical Society ╪, the present Knolden. So named on the NSIU maps of Lacmann (1937) after A. Meydenbauer [1834-1922], a German architect and archaeologist.",nan,,
Placename,Meyer-Hus,74.4666667,-21.05,nan,"Norwegian hunting hut on the north side of Tyrolerfjord, south of Zackenberg. Built by the Foldvik expedition in September 1927, and named after Meyer Olsen, a Norwegian hunter who helped build it. It has also been known as Trangfjordhuset and Zackenberg",nan,,
Placename,Meyerstein Bjerg,75.2999999999999,-17.9499999999999,nan,"Mountain 305 m high on NE Shannon. Named by the 1869-70 Die zweite deutsche Nordpolarfahrt as Meyerstein Berg, probably after Moritz Meyerstein [1808-1882], an instrument maker in G÷ttingen, who supplied meteorological and surveying instruments to the ex",nan,,
Placename,Micardbu,77.0716666999999,-18.19,nan,"Norwegian scientific and hunting station 5 km north of Fyrretyvekilometernµsset on the east coast of Germania Land, of which only the foundations now remain. The remains of the house were taken down in 1960 and used to build a smaller hut for Danmarkshav",nan,,
Placename,Koch's Corridor,77.4166666999999,-23.0,nan,"Term used by the 1952-54 British North Greenland expedition for the route across Storstr°mmen from near Annekss°en to Ymer Nunatak, a problem-free passage used by J.P. Koch during the 1906-08 Danmark-Ekspeditionen. The British expedition failed to find i",nan,,
Placename,Kocheler Spids,71.8383333,-25.2833332999999,nan,"Mountain on the SW side of Roslin Gletscher. Climbed by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpen led by Karl M. Herligkoffer on 21 August, and named after Kochel, a small town on the banks of the Kochelsee in the Bavarian Alps.",nan,,
Placename,Kochsvighytten,75.265,-19.9816667,nan,"Danish hunting hut in Lauge Koch Vig on the SW coast of Hochstetter Forland, built by Nanok in September 1931. (Koch Vig Hytten.)",nan,,
Placename,Kodak Ridge,70.9383332999999,-25.8683333,nan,Name given to a 1500 m high ridge in northern Milne Land by the 1989 Greenland Milne Land expedition.,nan,,
Placename,Kofoed-Hansen Brµ,77.5333332999999,-21.7333333,nan,"Large glacier flowing north between S°nderland and Nordmarken. Named by the 1906-08 Danmark-Ekspeditionen as Kofoed-Hansens Brµ, after Otto Joachim Moltke Kofoed-Hansen [1854-1918], a director of the Danish Admiralty who had shown great interest in the e",nan,,
Placename,Knµks°,75.8883332999999,-22.0,nan,"Lake in western N°rlund Land, draining the north branch of Ejnar Mikkelsen Gletscher. The name is a modification of an original suggestion by Lauge Koch, approved in 1957, and records the pronounced bend in the lake.",nan,,
Placename,Kn°sen,77.8033333,-19.46,nan,Mountain on SE Gamma ╪ with a broad summit ice cap. Named by the 1938-39 M°rkefjord expedition after a Danish locality of the same name.,nan,,
Placename,Kohleninsel,74.84,-20.2549999999999,nan,"Temporary name given during the 1869-70 Die zweite deutsche Nordpolarfahrt to the present Kuhn ╪, and so named because layers of coal up to 50 cm thick were found at Kap Hamburg.",nan,,
Placename,Kokkens Lyst,71.6066667,-22.605,nan,Hut in the inner part of Nathorst Fjord erected in the summer of 1977 by Jan Juel-Brockdorff for Mestersvig airfield. It was intended as an emergency hut for aircraft personnel operating between Scoresbysund and Mestersvig. Brockdorff was cook (= kok) at,nan,,
Placename,Kolddal,72.3833333,-23.0,nan,Small valley on SE Traill ╪ draining into Fossdal. Named by Geoffrey Halliday following botanical work during the 1961-1962 Leicester University East Greenland expeditions and the 1971 Northern Universities East Greenland expedition.,nan,,
Placename,Koldewey ╪er,76.4666667,-18.8333333,nan,"Island group including Store Koldewey and Lille Koldewey. Named by the 1869-70 Die zweite deutsche Nordpolarfahrt as Koldewey Inseln after Karl Koldewey [1837-1908] (Fig. 55), captain of the GERMANIA and leader of both the first and second German Polar",nan,,
Placename,Kolding Fjord,70.7133333,-21.6499999999999,nan,"Fjord on the east coast of south Liverpool Land, so named during the 1931-34 Treσrsekspeditionen by Laurits Bruhn after the fjord of the same name in Jylland, Denmark.",nan,,
Placename,Kolledalen,72.0,-23.35,nan,"Valley west of Antarctic Havn in north Scoresby Land. Derived from the Kolldal of Norwegian hunting expeditions based at Karlsbak, Antarctic Havn. The name is found in the form Kolldalen on Norsk S°kort 511 (1937). Antarctic Dal was used by some members",nan,,
Placename,Kollen,70.8516666999999,-22.7866667,nan,"Mountain on the west side of the head of Hurry Inlet between Postkassen and Statuebjerg, and joined to Statuebjerg by a high col. Named by Alfred Rosenkrantz and Tom Harris during Lauge Koch's 1926-27 expeditions as Coll Mountain.",nan,,
Placename,Kollen,71.6033333,-22.3683333,nan,"Elongate hill on Canning Land, so named during the 1931-34 Treσrsekspeditionen by Arne Noe-Nygaard, because of its shape (kolle = a rounded top).",nan,,
Placename,Koloni,70.4849999999999,-21.965,nan,Name occasionally used on maps and in publications for the town of Illoqqortormiut / Scoresbysund (koloni = colony).,nan,,
Placename,Kolossen,72.0216666999999,-24.0383333,nan,"Mountain 1038 m high between Mellem Gletscher and ╪stre Gletscher, northern Werner Bjerge. Named during Lauge Koch's 1953-54 expeditions by Peter Bearth and Eduard Wenk, and climbed in 1953 by Wenk. It appeared on earlier maps of Styger (1951) as Central",nan,,
Placename,Kolstad,75.6166666999999,-19.5016667,nan,"Norwegian hunting station south of Haystack on the east coast of Hochstetter Forland. It was built by John Giµver's expedition in 1932, and has also been known as Ottostrand. The name Kolstad has also been used for another Norwegian station farther north",nan,,
Placename,Loms°,76.81,-19.175,nan,"Small lake on Winge Kyst. So named by the 1906-08 Danmark-Ekspeditionen after the red-throated diver (= r°dstrubet lom), a common breeding bird in the region. (Loms°en.)",nan,,
Placename,Loms°,74.4583333,-20.555,nan,"Minor lake south of Zackenberg Forskningsstation, close to Young Sund. The name was introduced by Bent Fredskild in 1991 after nesting red-throated divers (= r°dstrubet lom). See e.g. Meltofte & Thing (1996). (Loon lake).",nan,,
Placename,Pinnadal,70.7099999999999,-25.2966666999999,nan,"Small valley on the east coast of Milne Land between Kap Leslie and Charcot Havn. Named during the 1931-34 Treσrsekspeditionen by Hermann Aldinger as Pinnatal or Pinna-Tal, after the fossil lamellibranch æPinna'. (Pinna Valley.)",nan,,
Placename,Pisa,71.6716667,-24.975,nan,"Small rock peak 1350 m high on the north side of the junction of Mercurius Gletscher and Bj°rnbo Gletscher. First climbed by James Clarkson's 1961 expedition, and so named because it resembled a large leaning tower.",nan,,
Placename,Piz Coaz,71.8983333,-25.4533333,nan,"Narrow ridge reaching 1950 m high between Spµrregletscher and Duart Gletscher, Stauning Alper. First climbed by the 1964 AAC Zⁿrich expedition which named it for Johanne Coaz, a pioneer Swiss climber who made the first ascent of Piz Bernina in 1850, the",nan,,
Placename,Piz Dominant,71.9099999999999,-25.5716667,nan,"Peak about 2370 m high on the west side of Spµrregletscher, Stauning Alper. First climbed and so named by the 1964 AAC Zⁿrich expedition. The second ascent was by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpen led by Karl M. Herligkoffer.",nan,,
Placename,Piz Guarda Monti,71.9516667,-25.6,nan,"Peak about 1840 m high on the west side of Spµrregletscher, Stauning Alper. Climbed and so named by the 1964 AAC Zⁿrich expedition.",nan,,
Placename,Piz Spescha,71.9583333,-25.465,nan,"Mountain 2210 m high east of Spµrregletscher. First climbed by the 1964 AAC Zⁿrich expedition, which named it after Father Plαcidus Spescha, a Benedictine monk who made a number of pioneer climbs in the Swiss Alps between 1788 and 1824. It is identical w",nan,,
Placename,Piz Vadian,71.9816667,-25.5566667,nan,"Mountain 1640 m high east of Spµrregletscher, Stauning Alper. So named and first climbed by the 1964 AAC Zⁿrich expedition.",nan,,
Placename,Place Concordia,70.7199999999999,-25.9483333,nan,"Broad, circular, flat area of Charcot Gletscher on east Milne Land. So named by Parat & Drach (1934), after the similarly named glacier confluences in the Swiss Alps.",nan,,
Placename,Pladebjerg,73.2216667,-26.885,nan,"Mountain in eastern Frµnkel Land so named during Lauge Koch's 1949-51 expeditions by John Haller, because the entire mountain is made up of rocks rich in plates (= plade) of mica.",nan,,
Placename,Pladen,74.165,-20.8783333,nan,"Mountain on SE Clavering ╪. The name originated from the wintering party at Eskimonµs during the 1931-34 Treσrsekspeditionen (plade = slab, plate). Herman Andresenfjellet has also been used.",nan,,
Placename,Pladen,76.8499999999999,-20.0833333,nan,Small elongate island in the north part of Dove Bugt. Named by the 1906-08 Danmark-Ekspeditionen (pladen = the slab).,nan,,
Placename,Planck Klippe,76.965,-24.265,nan,"Cliff on the south side of Admiralty Gletscher, east of Regnbue Klippe, Dronning Louise Land (Fig. 21). One of the names given by the 1952-54 British North Greenland expedition for notable scientists, it commemorates the German physicist Max [Karl Ludwig",nan,,
Placename,Plant Hill,73.9166666999999,-22.195,nan,"Mountain in east Hudson Land. It was named by Gunnar SΣve-S÷derbergh during the 1931-34 Treσrsekspeditionen for the finds of fossil plants, which showed the rocks to be younger than had been first supposed.",nan,,
Placename,Pleinting Bjerg,71.8649999999999,-25.2566667,nan,"Mountain on the south side of the head of Roslin Gletscher. Climbed by the 1966 Deutsche Gr÷nland-Expedition in die Staunings-Alpen led by Karl M. Herligkoffer on 15 August 1966, and named after the small Bavarian town of Pleinting. (Pleintingbjerg.)",nan,,
Placename,Niels Hansen Nµs,75.1416667,-19.8833333,nan,"Peninsula just west of Nanok hunting station. The name came into use in the 1930s by Danish hunters, and was given for Niels Hansen [1878-1963], known usually as æGamle Niels' or æNiels Ivigtut'. He was employed at Ivigtut for nine years, worked as a car",nan,,
Placename,Nielsnµs,74.1516667,-20.4283332999999,nan,"Cape on the coast of SE Clavering ╪, east of Basaltkap. The name occurs on a sketch map in Gustav Thostrup's 1921 logbook, and may have been given for the first mate on the DAGNY in 1921, Niels Larsen Sleth.",nan,,
Placename,Niesen,74.6516667,-20.5066667,nan,"Mountain in NW Wollaston Forland. So named during the 1936-38 Two-year expedition by Wolf Maync and Andreas Vischer because it resembled in shape and geology the mountain of the same name south of Spiez in the Berner Oberland, Switzerland. (Mt. Niesen.)",nan,,
Placename,Niflheim,75.42,-21.5466666999999,nan,"Mountain in northern C.H. Ostenfeld Land south of Smallefjord. The name originated from the wintering party at Kulhus during the 1931-34 Treσrsekspeditionen, and was given because surveying here was greatly delayed by fog. Niflheim was a world of mists i",nan,,
Placename,Niggli Dal,73.2233332999999,-26.6783332999999,nan,"Valley in east Frµnkel Land south of Niggli Spids. So named by EugΘne Wegmann during the 1931-34 Treσrsekspeditionen because the valley was very dull in appearance, and Paul Niggli was said to be a dull lecturer (F. Schwarzenbach, personal communication",nan,,
Placename,Raffles S°,70.5933332999999,-21.5399999999999,nan,Lake on Raffles ╪ where material was collected for radiocarbon age determinations (Cremer et al. 2008).,nan,,
Placename,Ragekniven,76.3416667,-20.3933332999999,nan,"Name used for a mountain on Nanok ╪, about 5 km SW of Teufelkap in Roon Bugt. According to Poulsen (1991) the name was given by Hσkon Jarner (ragekniv = razor).",nan,,
Placename,Ragnhildshytta,73.4749999999999,-25.0483332999999,nan,"Norwegian hunting hut at the east side of the mouth of Grejsdalen, east AndrΘe Land. Built in March 1937 for Arktisk Nµringsdrift by Magne Rσum, and named after Rσum's girlfriend, Ragnild Lien. The hut has also been known as Grejsdalshytten and Eleonoreb",nan,,
Placename,Ragnas ╪,76.45,-20.9083332999999,nan,"Name used by Henning Bistrup during the 1906-08 Danmark-Ekspeditionen for the present Godfred Hansen ╪. It was probably given for one of Henning Bistrup's family (J. L°ve, personal communication 2009). Olgas ╪ has also been used.",nan,,
Placename,Ramnfjellet,73.4166666999999,-23.1516667,nan,"Mountain on the south side of Gauss Halv°, corresponding to the present Wiman Bjerg. So named on an NSIU map (1932a), and derived from the Norwegian dialect word for a raven. There are many similar place names in Norway.",nan,,
Placename,Ramp,77.2166667,-24.0,nan,"Upper part of Britannia Gletscher, Dronning Louise Land. The name was given by members of the 1952-54 British North Greenland expedition (Banks 1957) after the notable æRamp' which features in accounts of Scott's 1910-13 Antarctic expedition.",nan,,
Placename,Rampe,71.6283332999999,-24.4349999999999,nan,"Sand bank on the west side of Schuchert Flod river bed, at the front of Bj°rnbo Gletscher. Named by Enrico Kempter during Lauge Koch's 1956-58 expeditions.",nan,,
Placename,Rampevµggen,70.6266667,-28.8166666999999,nan,Mountain wall north of Rolige Brµ forming a boundary to a ramp-like tongue of ice. Named by Laurent Jemelin during the 1967-72 GGU Scoresby Sund expeditions.,nan,,
Placename,Ramsay Bjerg,73.5083333,-22.7116666999999,nan,"Mountain on Gauss Halv°. Named during Lauge Koch's 1929 expedition in the form Mt. Ramsay by Helge G. Backlund after Wilhelm Ramsay [1865-1928], a Finnish mineralogist and petrologist and an authority on Fennoscandian structures. He was professor of geol",nan,,
Placename,Oksebakkerne,74.4766666999999,-20.4633332999999,nan,"Low hills NE of Zackenberg Forskningsstation, where muskoxen often graze. The name is used as a reference locality by visiting scientists.",nan,,
Placename,Oksedal,72.0799999999999,-23.8133333,nan,Valley SE of Mestersvig. Named by prospecting teams associated with Lauge Koch's 1948-49 expeditions after the muskox.,nan,,
Placename,Okseelv,74.4683332999999,-20.3999999999999,nan,"River in Kuhnpasset, Wollaston Forland, draining SW to Zackenberg Bugt. The name is used as a reference locality by visiting scientists from Zackenberg Forskningsstation. (Okseelven.)",nan,,
Placename,Oksefaldet,77.0983332999999,-21.0516666999999,nan,"Steep cliff on the north coast of Sµls°en. So named by the 1938-39 M°rkefjord expedition, because Paul Gelting and Alwin Pedersen found two dead muskoxen at the foot of the cliff on 10 May 1939. They had fallen down the cliff since their previous visit t",nan,,
Placename,Oksehorn,72.025,-23.6649999999999,nan,Mountain between the head of Oksedal and Kolledal. Named during Lauge Koch's 1953-54 expeditions by Peter Bearth and Eduard Wenk.,nan,,
Placename,Okselandet,77.2166667,-21.4166667,nan,"Triangular land area west of Annekss°en, bounded on the west by Storstr°mmen and to the south by Sµls°en. Named during the 1938-39 M°rkefjord expedition, probably by Paul Gelting who visited the area in June 1939 and considered it the best area in the re",nan,,
Placename,Oksepas,72.0283333,-23.7166667,nan,"Pass between the head of Oksedal and R°dedal, north Scoresby Land. So named by Hans Kapp during Lauge Koch's 1957-58 expeditions, because muskox cross the pass here.",nan,,
Placename,Oksesletten,74.2166667,-20.3166666999999,nan,"Area between Henningselv and Gr°nnedal on east Clavering ╪. The name appears on a sketch map in Gustav Thostrup's 1921 logbook, and was given for the muskox.",nan,,
Placename,Oksestenen,76.9099999999999,-20.17,nan,"Large stone on a cape east of M°rkefjord Station. So named by the 1938-39 M°rkefjord expedition, because muskox used it as a scratching stone.",nan,,
Placename,Oksetrappen,73.75,-20.59,nan,"Name used by Gelting (1934) for a locality about 3 km west of Carlshavn, Hold with Hope, where a series of marine terraces form a staircase-like feature where muskoxen graze.",nan,,
Placename,Oktober°,77.8733332999999,-19.1,nan,"Island NE of Gamma ╪, the northernmost point reached on depot-laying journeys by the 1938-39 M°rkefjord expedition in October 1938.",nan,,
Placename,Ole R°mer Land,73.1916666999999,-24.3383332999999,nan,"Land area bounded by Promenadedal, Waltershausen Gletscher and Vibeke Gletscher. On some early maps this general area is part of Steno Land. The name first appears on the 1932 1:1 million scale Geodµtisk Institut map prepared on the basis of 1932 aerial",nan,,
Placename,Oleryggen,71.84,-25.6133333,nan,"Peak in the NE part of the Borgbjerg Gletscher region, southern Stauning Alper. Probably first climbed and named by the 1977 SchwΣbische Stauning Alper expedition.",nan,,
Placename,Olestua,76.1216667,-19.7466666999999,nan,"Norwegian hunting station on the east coast of Hochstetter Forland at Kap Carl Ritter, the most northerly station erected by John Giµver's expedition in 1932. Named after Ole Sivertsen, who helped build the station and manned it with John Johnsen from 19",nan,,
Placename,Michelangelo Kl°ft,77.1666666999999,-19.5333332999999,nan,"River gorge leading down from Slµdelandet to Fladebugt in Skµrfjorden. So named during the 1938-39 M°rkefjord expedition because of a 10-12 m high rock resembling the statue of a man, whose shape, posture and pathos was to Eigil Knuth reminiscent of a ro",nan,,
Placename,Middelgrunden,75.9733332999999,-20.1716666999999,nan,"Island in the mouth of Grandjean Fjord, the present Trums ╪. This name appears only on the sketch map by T. Johansen published in Koch (1940), a map drawn during the original exploration of the fjord in 1932. It is a common Danish name for an offshore sh",nan,,
Placename,Middle Gneisnµs,76.2383332999999,-18.5716667,nan,Name used as a geological reference locality by Frebold (1935) and Maync (1949) for a point on the east coast of Store Koldewey between Nordre Gneisnµs and Sydlige Gneisnµs. (Mittlere Gneisnaes.),nan,,
Placename,Middle Peak,72.1333333,-25.05,nan,"Peak in the north Stauning Alper, climbed by G. Dionisi's 1982 expedition during a traverse including Norsketinden.",nan,,
Placename,Midnatspas,73.3633332999999,-24.73,nan,"Pass across the west part of Gunnar Andersson Land, Ymer ╪. This name was given by A.B. Cleaves and E.F. Fox during John K. Howard's 1933 expedition, because their geological work began at midnight after they had made a traverse of the pass. The name was",nan,,
Placename,Midnight Peak,71.6416667,-25.1583332999999,nan,"Peak about 1700 m high on the south side of Mercurius Gletscher, south Stauning Alper. First climbed by James Clarkson's 1961 expedition, and so named because they reached the summit at exactly midnight.",nan,,
Placename,Midnight Sun,70.7833332999999,-22.065,nan,"Summit 930 m high in Liverpool Land, north of Bjerring Pedersen Gletscher. The name was recorded by the 2002 Loughborough Grammar School expedition that made the second ascent.",nan,,
Placename,Midterfjeld,73.6566667,-24.7216667,nan,"Mountain about 1200 m high in south Strindberg Land, named by Hans R. Katz during Lauge Koch's 1948-49 expeditions (midter = middle).",nan,,
Placename,Midterfjellet,73.4966667,-20.5333332999999,nan,"Mountain 752 m high in SE Hold with Hope, named for its position between two other peaks. An NSIU map (1932a) used the name MΘfjellet, while Gustav Thostrup used Kommafjeldet for the same feature.",nan,,
Placename,Midterholmen,76.73,-20.7816666999999,nan,Island in the west part of Dove Bugt. So named by the 1938-39 M°rkefjord expedition because of its position centrally between Ring°en and R°de°. Anthons ╪ and Julles ╪ have also been used.,nan,,
Placename,Profilbjerg,72.1266667,-24.1149999999999,nan,"Mountain in north Scoresby Land, bounded to the south by Nordre Funddal and Nedre Funddal. Named by prospecting teams associated with Lauge Koch's 1948-49 expeditions. (Profilbjerget.)",nan,,
Placename,Profildal,71.1299999999999,-27.5766667,nan,"Valley in SE Renland, east of Rypefjord. So named by Johan D. Friderichsen during the 1967-72 GGU Scoresby Sund expeditions because of a well-exposed geological profile.",nan,,
Placename,Profile Ravine,73.5116667,-23.2633332999999,nan,"Ravine on the south side of Sederholm Bjerg, central Gauss Halv°. The name was used by Gunnar SΣve-S÷derbergh during the 1931-34 Treσrsekspeditionen, because geological profiles were measured here.",nan,,
Placename,Profilfjeldet,80.575,-21.3033332999999,nan,"Mountain on the north side of S°dalen. Named by Eigil Nielsen during the 1938-39 M°rkefjord expedition as Profilfjµldet, because geological sections were measured here.",nan,,
Placename,Promenadedal,74.0633332999999,-23.1066667,nan,"Prominent valley on the south side of Wordie Gletscher, named by Lauge Koch's 1929-30 expeditions in the form Promenade Valley. It is a long and wide valley and is easy walking terrain (promenade = promenade, parade). (Promenade Tal, Promenadetal, Gangda",nan,,
